geneID	p	DONOR1	DONOR2	FMT1	FMT2	Product	EC_number	koID	ko_anno	module_ID	module_anno	pathway_ID	pathway_anno
g015064	0.00630252100840335	0	0	0.666666666666667	0	Ribosomal RNA large subunit methyltransferase H	2.1.1.177	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	NA	NA	NA	NA
g015069	0.0427440206851972	0	0	0	0.545454545454545	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit	2.4.1.-		NA	NA	NA	NA	NA
g015084	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g015091	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g015098	0.000565610859728507	0	1	0	0.909090909090909	Beta-phosphoglucomutase	5.4.2.6	K01838	pgmB; beta-phosphoglucomutase [EC:5.4.2.6]	NA	NA	path:map00500	Starch and sucrose metabolism
g015102	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g015103	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g015110	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g015556	0.00630252100840335	1	0	0.666666666666667	0	IS30 family transposase IS1062			NA	NA	NA	NA	NA
g015558	0.00630252100840335	1	0	0.666666666666667	0	putative glucose uptake protein GlcU			NA	NA	NA	NA	NA
g015566	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g015636	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g015657	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g015707	0.0276341305753071	0	1	0.333333333333333	0.909090909090909	ADP-dependent (S)-NAD(P)H-hydrate dehydratase	4.2.1.136	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	NA	NA	NA	NA
g015728	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g015729	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g015829	0.0294117647058823	0	1	0.5	1	hypothetical protein			NA	NA	NA	NA	NA
g015840	0.0090497737556561	0	1	0	0.727272727272727	Adenosylcobalamin/alpha-ribazole phosphatase	3.1.3.73	K02226	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]	md:M00122	Cobalamin biosynthesis, cobinamide => cobalamin	path:map00860	Porphyrin and chlorophyll metabolism
g016256	0.0294117647058823	0	0	0.5	0	3-hydroxy-3-methylglutaryl-coenzyme A reductase	1.1.1.88		NA	NA	NA	NA	NA
g016517	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016518	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g016528	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016530	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016566	0.000969618616677441	0	1	0.166666666666667	1	Beta-1,6-galactofuranosyltransferase WbbI	2.4.1.-		NA	NA	NA	NA	NA
g016572	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016576	0.00630252100840335	1	0	0.666666666666667	0	Arginine/ornithine antiporter ArcD1		K03758	arcD, lysl, lysP; arginine:ornithine antiporter / lysine permease	NA	NA	NA	NA
g016577	0.00630252100840335	1	0	0.666666666666667	0	Aspartate aminotransferase	2.6.1.1	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]	NA	NA	path:map00220	Arginine biosynthesis
g016579	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016596	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g016622	0.00630252100840335	1	0	0.666666666666667	0	Energy-coupling factor transporter ATP-binding protein EcfA2	3.6.3.-	K16787	ecfA2; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	NA	NA	path:map02010	ABC transporters
g016863	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g016866	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016868	0.00630252100840335	1	0	0.666666666666667	0	ATP-dependent helicase/deoxyribonuclease subunit B	3.1.-.-	K16899	addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	NA	NA	NA	NA
g016870	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g016914	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g016916	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017087	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g017089	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g017099	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017262	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017293	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017372	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017376	0.0345022624434389	1	1	0.166666666666667	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g017473	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017530	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017534	0.0294117647058823	1	0	0.5	0	Arginine/agmatine antiporter		K03758	arcD, lysl, lysP; arginine:ornithine antiporter / lysine permease	NA	NA	NA	NA
g017575	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g017588	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017589	0.00630252100840335	1	0	0.666666666666667	0	Glycerol dehydrogenase	1.1.1.6		NA	NA	NA	NA	NA
g017598	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017634	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017722	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017729	0.0427440206851972	0	0	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g017733	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017739	0.00630252100840335	1	0	0.666666666666667	0	Glutamate/gamma-aminobutyrate antiporter		K20265	gadC; glutamate:GABA antiporter	NA	NA	path:map02024	Quorum sensing
g017766	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017815	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017818	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017873	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017892	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g017906	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g017909	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g017996	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g018000	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g018087	0.0090497737556561	0	1	0	0.727272727272727	NADH oxidase	1.6.99.3		NA	NA	NA	NA	NA
g018115	0.00630252100840335	1	0	0.666666666666667	0	IS200/IS605 family transposase ISCpe2			NA	NA	NA	NA	NA
g018117	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g018213	0.00630252100840335	0	0	0.666666666666667	0	Putative fluoride ion transporter CrcB			NA	NA	NA	NA	NA
g018318	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g018504	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g018710	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g018711	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g018713	0.00630252100840335	1	0	0.666666666666667	0	Tyrosine-protein kinase YwqD	2.7.10.2		NA	NA	NA	NA	NA
g018718	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g018736	0.0090497737556561	0	1	0	0.727272727272727	D-proline reductase proprotein PrdA	1.21.4.1	K10793	prdA; D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	NA	NA	path:map00330	Arginine and proline metabolism
g018744	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g018755	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g018901	0.00630252100840335	0	0	0.666666666666667	0	Protein/nucleic acid deglycase 3	3.1.2.-	K03152	thiJ; protein deglycase [EC:3.5.1.124]	NA	NA	NA	NA
g018906	0.00630252100840335	0	0	0.666666666666667	0	Nucleotide-binding protein ExpZ		K18231	msrA, vmlR; macrolide transport system ATP-binding/permease protein	NA	NA	path:map02010	ABC transporters
g019083	0.0427440206851972	0	0	0	0.545454545454545	Tyrosine recombinase XerC			NA	NA	NA	NA	NA
g019297	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g019570	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g019589	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g019595	0.00630252100840335	1	0	0.666666666666667	0	putative transporter			NA	NA	NA	NA	NA
g019621	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g019727	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g019730	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g019735	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g019843	0.0294117647058823	0	1	0.5	1	Hypoxanthine-guanine phosphoribosyltransferase	2.4.2.8	K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	NA	NA	path:map00230	Purine metabolism
g019970	0.0345022624434389	1	1	0.166666666666667	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g020032	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g020127	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g020132	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g020172	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	Oligopeptide transport ATP-binding protein OppF		K10823	oppF; oligopeptide transport system ATP-binding protein	NA	NA	path:map01501	beta-Lactam resistance
g020173	0.00541370394311571	0	1	0.166666666666667	0.909090909090909	Oligopeptide transport ATP-binding protein OppD		K15583	oppD; oligopeptide transport system ATP-binding protein	NA	NA	path:map01501	beta-Lactam resistance
g020186	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	HTH-type transcriptional activator RhaS			NA	NA	NA	NA	NA
g020424	0.0294117647058823	0	0	0.5	0	2-keto-4-pentenoate hydratase	4.2.1.80		NA	NA	NA	NA	NA
g020426	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g020447	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020550	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020639	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g020640	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g020644	0.00630252100840335	0	1	0.333333333333333	1	hypothetical protein			NA	NA	NA	NA	NA
g020656	0.0427440206851972	1	0	1	0.454545454545455	hypothetical protein			NA	NA	NA	NA	NA
g020716	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020718	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020719	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020721	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g020908	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g020968	0.00630252100840335	0	0	0.666666666666667	0	Ribosomal large subunit pseudouridine synthase D	5.4.99.23	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	NA	NA	NA	NA
g020995	0.0427440206851972	0	1	0	0.545454545454545	Glucose-1-phosphate thymidylyltransferase	2.7.7.24	K00973	E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	md:M00793	dTDP-L-rhamnose biosynthesis	path:map00521	Streptomycin biosynthesis
g020997	0.000565610859728507	0	1	0	0.909090909090909	dTDP-glucose 4,6-dehydratase	4.2.1.46	K01710	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	md:M00793	dTDP-L-rhamnose biosynthesis	path:map00521	Streptomycin biosynthesis
g020998	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g020999	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g021000	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021001	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g021002	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021003	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021004	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021005	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021006	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021007	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021082	0.0054137039431157	1	1	0.833333333333333	0.0909090909090909	Prolyl-tRNA editing protein ProX		K19055	prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	NA	NA	NA	NA
g021128	0.000565610859728507	1	1	0	0.909090909090909	putative glycerol uptake facilitator protein		K02440	GLPF; glycerol uptake facilitator protein	NA	NA	NA	NA
g021141	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021142	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021260	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021441	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021442	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021445	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021448	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021456	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021459	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021460	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021478	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g021479	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g021818	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g021986	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g022002	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g022044	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g022099	0.00630252100840335	1	0	0.666666666666667	0	Putative hydrolase YdeN	3.-.-.-	K07002	K07002; uncharacterized protein	NA	NA	NA	NA
g022319	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g022391	0.0294117647058823	1	0	0.5	0	Glutamine transport ATP-binding protein GlnQ			NA	NA	NA	NA	NA
g022418	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g022419	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g022428	0.00904977375565611	1	0	1	0.272727272727273	hypothetical protein			NA	NA	NA	NA	NA
g022529	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g022592	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g022720	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g023238	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g023372	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g023383	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g023496	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g023497	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g023499	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g023500	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g023519	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g023520	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g023537	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g023601	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g023635	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g023636	0.0090497737556561	0	1	0	0.727272727272727	Dipeptidase A	3.4.-.-		NA	NA	NA	NA	NA
g023637	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g023710	0.0294117647058823	0	0	0.5	0	Phosphate acetyltransferase	2.3.1.8	K00625	E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]	md:M00357	Methanogenesis, acetate => methane	path:map00430	Taurine and hypotaurine metabolism
g023764	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g023826	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g023881	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g023883	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g023884	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	hypothetical protein			NA	NA	NA	NA	NA
g023962	0.00541370394311571	1	1	0.166666666666667	0.909090909090909	Sodium, potassium, lithium and rubidium/H(+) antiporter		K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	NA	NA	NA	NA
g024014	0.0054137039431157	1	1	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024034	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g024097	0.000565610859728507	0	1	0	0.909090909090909	Glycosyltransferase GlyG			NA	NA	NA	NA	NA
g024118	0.00630252100840335	1	0	0.666666666666667	0	IS3 family transposase ISSth6			NA	NA	NA	NA	NA
g024119	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024121	0.0090497737556561	0	1	0	0.727272727272727	PTS system glucitol/sorbitol-specific EIIA component		K02781	PTS-Gut-EIIA, srlB; PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.198]	NA	NA	path:map00051	Fructose and mannose metabolism
g024209	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024228	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024229	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g024314	0.0090497737556561	0	1	0	0.727272727272727	Phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	md:M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	path:map00230	Purine metabolism
g024319	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024336	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024390	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024391	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024396	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024397	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g024420	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g024424	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g024427	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g024431	0.0294117647058823	1	0	0.5	0	Arginine repressor			NA	NA	NA	NA	NA
g024475	0.0294117647058823	1	0	0.5	0	Cadmium resistance transcriptional regulatory protein CadC			NA	NA	NA	NA	NA
g024476	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g024490	0.0497737556561086	1	1	0.833333333333333	0.272727272727273	hypothetical protein			NA	NA	NA	NA	NA
g024499	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024645	0.0497737556561086	0	0	0.166666666666667	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g024719	0.0090497737556561	0	1	0	0.727272727272727	Transposon Tn3 resolvase			NA	NA	NA	NA	NA
g024738	0.0090497737556561	0	1	0	0.727272727272727	Triosephosphate isomerase	5.3.1.1		NA	NA	NA	NA	NA
g024824	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g024863	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024864	0.00630252100840335	1	0	0.666666666666667	0	dTDP-glucose 4,6-dehydratase	4.2.1.46	K01710	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	md:M00793	dTDP-L-rhamnose biosynthesis	path:map00521	Streptomycin biosynthesis
g024866	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024867	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g024925	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g024929	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025008	0.0427440206851972	0	0	0	0.545454545454545	Aldo-keto reductase IolS	1.1.1.-	K06607	iolS; myo-inositol catabolism protein IolS [EC:1.1.1.-]	NA	NA	NA	NA
g025123	0.0090497737556561	0	1	0	0.727272727272727	Putative HMP/thiamine import ATP-binding protein YkoD	3.6.3.-	K16786	ecfA1; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	NA	NA	path:map02010	ABC transporters
g025146	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g025154	0.0294117647058823	1	1	0.5	1	hypothetical protein			NA	NA	NA	NA	NA
g025160	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025161	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025162	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025164	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g025165	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025195	0.000969618616677441	1	0	0.833333333333333	0	Single-stranded DNA-binding protein A		K03111	ssb; single-strand DNA-binding protein	NA	NA	path:map03030	DNA replication
g025221	0.000969618616677441	1	0	0.833333333333333	0	Putative O-antigen transporter		K18799	wzxB, rfbX; O-antigen flippase	NA	NA	NA	NA
g025222	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025223	0.00630252100840335	1	0	0.666666666666667	0	Biotin carboxyl carrier protein of acetyl-CoA carboxylase		K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	md:M00082	Fatty acid biosynthesis, initiation	path:map00061	Fatty acid biosynthesis
g025224	0.000969618616677441	1	0	0.833333333333333	0	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	4.2.1.59	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	md:M00083	Fatty acid biosynthesis, elongation	path:map00061	Fatty acid biosynthesis
g025227	0.00630252100840335	1	0	0.666666666666667	0	IS30 family transposase IS1070			NA	NA	NA	NA	NA
g025276	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025277	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025286	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025287	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025356	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g025370	0.00630252100840335	1	0	0.666666666666667	0	Glutaminase	3.5.1.2		NA	NA	NA	NA	NA
g025373	0.0294117647058823	1	0	0.5	0	Na(+)/H(+) antiporter NhaC		K03315	nhaC; Na+:H+ antiporter, NhaC family	NA	NA	NA	NA
g025440	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025475	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025550	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g025552	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g025556	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
