""	"geneID"	"p"	"DONOR1"	"DONOR2"	"FMT1"	"FMT2"	"GFF_locus_tag"	"Centroid_gene_ID"	"Product"	"EC_number"	"Protein_id"	"geneID.1"	"koID"
"g010429"	"g010429"	0.0294117647058823	0	0	0.5	0	"GCF_002128765:PKNMFPPP_01726"	"GCF_002128765:NZ_MIMV01000209.1:2006-1653"	"hypothetical protein"	""	NA	"g010428"	""
"g010435"	"g010435"	0.0345022624434389	1	1	0	0.636363636363636	"GCF_002128765:PKNMFPPP_01759"	"GCF_002128765:NZ_MIMV01000210.1:5640-5506"	"hypothetical protein"	""	NA	"g010435"	""
"g010442"	"g010442"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002128765:PKNMFPPP_01810"	"GCF_002128765:NZ_MIMV01000213.1:20783-21574"	"Segregation and condensation protein A"	""	NA	"g010439"	"K05896"
"g010457"	"g010457"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002128765:PKNMFPPP_02048"	"GCF_002128765:NZ_MIMV01000229.1:6968-5895"	"hypothetical protein"	""	NA	"g010456"	""
"g010475"	"g010475"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002128765:PKNMFPPP_02205"	"GCF_002128765:NZ_MIMV01000242.1:3816-5306"	"hypothetical protein"	""	NA	"g010473"	""
"g010524"	"g010524"	0.0294117647058823	1	0	0.5	0	"GCF_002156605:EABKODHD_00391"	"GCF_002156605:NZ_MWIJ01000041.1:6514-5333"	"putative N-acetyl-LL-diaminopimelate aminotransferase"	"2.6.1.-"	NA	"g010568"	"K00841"
"g010525"	"g010525"	0.0294117647058823	1	0	0.5	0	"GCF_002156605:EABKODHD_00404"	"GCF_002156605:NZ_MWIJ01000041.1:20239-19841"	"hypothetical protein"	""	NA	"g010567"	""
"g010683"	"g010683"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_002159305:JMNEOIFI_00161"	"GCF_002159305:NZ_NFHN01000010.1:14470-13406"	"hypothetical protein"	""	NA	"g010696"	""
"g010697"	"g010697"	0.0294117647058823	0	0	0.5	0	"GCF_002159305:JMNEOIFI_00199"	"GCF_002159305:NZ_NFHN01000010.1:33238-33672"	"hypothetical protein"	""	NA	"g010710"	""
"g010704"	"g010704"	0.0294117647058823	0	0	0.5	0	"GCF_002159305:JMNEOIFI_00322"	"GCF_002159305:NZ_NFHN01000012.1:41034-41852"	"Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase"	"2.7.1.49"	NA	"g010717"	"K00941"
"g010712"	"g010712"	0.0294117647058823	1	0	0.5	0	"GCF_002159305:JMNEOIFI_00504"	"GCF_002159305:NZ_NFHN01000016.1:38480-38812"	"hypothetical protein"	""	NA	"g010725"	""
"g010725"	"g010725"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002159305:JMNEOIFI_00640"	"GCF_002159305:NZ_NFHN01000002.1:5545-5093"	"Mannose-6-phosphate isomerase ManA"	"5.3.1.8"	NA	"g010682"	"K01809"
"g010731"	"g010731"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002159305:JMNEOIFI_00748"	"GCF_002159305:NZ_NFHN01000020.1:25507-24023"	"Altronate dehydratase"	"4.2.1.7"	NA	"g010739"	"K01685"
"g010743"	"g010743"	0.0294117647058823	1	1	0.5	1	"GCF_002159305:JMNEOIFI_00893"	"GCF_002159305:NZ_NFHN01000024.1:13656-14060"	"hypothetical protein"	""	NA	"g010751"	""
"g010753"	"g010753"	0.0294117647058823	1	0	0.5	0	"GCF_002159305:JMNEOIFI_00957"	"GCF_002159305:NZ_NFHN01000026.1:14146-15150"	"Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU"	"2.7.8.-"	NA	"g010763"	""
"g010818"	"g010818"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002159305:JMNEOIFI_01977"	"GCF_002159305:NZ_NFHN01000063.1:2004-799"	"hypothetical protein"	""	NA	"g010822"	""
"g010820"	"g010820"	0.0294117647058823	1	0	0.5	0	"GCF_002159305:JMNEOIFI_01979"	"GCF_002159305:NZ_NFHN01000063.1:3454-2288"	"hypothetical protein"	""	NA	"g010824"	""
"g010915"	"g010915"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002160565:ODLKNPLN_00317"	"GCF_002160565:NZ_NFKV01000012.1:44314-43694"	"hypothetical protein"	""	NA	"g010961"	""
"g010948"	"g010948"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_002160565:ODLKNPLN_00847"	"GCF_002160565:NZ_NFKV01000022.1:12552-12397"	"hypothetical protein"	""	NA	"g010987"	""
"g010949"	"g010949"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002160565:ODLKNPLN_00848"	"GCF_002160565:NZ_NFKV01000022.1:12731-12567"	"hypothetical protein"	""	NA	"g010988"	""
"g010951"	"g010951"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002160565:ODLKNPLN_00857"	"GCF_002160565:NZ_NFKV01000022.1:24010-23129"	"Protein LacX, plasmid"	""	NA	"g010990"	""
"g010952"	"g010952"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002160565:ODLKNPLN_00860"	"GCF_002160565:NZ_NFKV01000022.1:27388-27209"	"hypothetical protein"	""	NA	"g010991"	""
"g010977"	"g010977"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002160565:ODLKNPLN_01241"	"GCF_002160565:NZ_NFKV01000032.1:18316-19083"	"hypothetical protein"	""	NA	"g011016"	""
"g010978"	"g010978"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002160565:ODLKNPLN_01326"	"GCF_002160565:NZ_NFKV01000036.1:681-2216"	"hypothetical protein"	""	NA	"g011033"	""
"g011064"	"g011064"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002160565:ODLKNPLN_02129"	"GCF_002160565:NZ_NFKV01000072.1:2054-1359"	"hypothetical protein"	""	NA	"g011078"	""
"g011065"	"g011065"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002160565:ODLKNPLN_02130"	"GCF_002160565:NZ_NFKV01000072.1:2662-2054"	"hypothetical protein"	""	NA	"g011079"	""
"g011122"	"g011122"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002221655:HCLAFFJJ_00249"	"GCF_002221655:NZ_NHMT01000001.1:245990-245541"	"hypothetical protein"	""	NA	"g011191"	""
"g011131"	"g011131"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002221655:HCLAFFJJ_00650"	"GCF_002221655:NZ_NHMT01000001.1:633137-632889"	"hypothetical protein"	""	NA	"g011209"	""
"g011204"	"g011204"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002221655:HCLAFFJJ_01547"	"GCF_002221655:NZ_NHMT01000001.1:1605238-1605831"	"Putative peptidyl-prolyl cis-trans isomerase"	"5.2.1.8"	NA	"g011151"	"K03768"
"g011243"	"g011243"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002221655:HCLAFFJJ_02002"	"GCF_002221655:NZ_NHMT01000003.1:2369-3289"	"Replication initiation protein"	""	NA	"g011241"	""
"g011258"	"g011258"	0.0294117647058823	0	0	0.5	0	"GCF_002253625:ONILNJNN_00359"	"GCF_002253625:NZ_NGPB01000015.1:8045-7278"	"hypothetical protein"	""	NA	"g011259"	""
"g011269"	"g011269"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002253625:ONILNJNN_00495"	"GCF_002253625:NZ_NGPB01000017.1:4056-4481"	"hypothetical protein"	""	NA	"g011264"	""
"g011544"	"g011544"	0.0294117647058823	1	0	0.5	0	"GCF_002253685:PPIDOKDB_01808"	"GCF_002253685:NZ_NGPC01000060.1:80735-79995"	"Glycine/sarcosine N-methyltransferase"	"2.1.1.156"	NA	"g011538"	"K18896"
"g011707"	"g011707"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253725:GEJELPGA_00663"	"GCF_002253725:NZ_NGPF01000033.1:49149-49688"	"hypothetical protein"	""	NA	"g011688"	""
"g011712"	"g011712"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002253725:GEJELPGA_00731"	"GCF_002253725:NZ_NGPF01000053.1:8840-6099"	"hypothetical protein"	""	NA	"g011695"	""
"g011714"	"g011714"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002253725:GEJELPGA_00764"	"GCF_002253725:NZ_NGPF01000053.1:37460-36132"	"Glutathione amide reductase"	"1.8.1.16"	NA	"g011693"	""
"g011732"	"g011732"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253725:GEJELPGA_01160"	"GCF_002253725:NZ_NGPF01000060.1:17298-16879"	"hypothetical protein"	""	NA	"g011712"	""
"g011738"	"g011738"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253725:GEJELPGA_01205"	"GCF_002253725:NZ_NGPF01000061.1:10335-10463"	"hypothetical protein"	""	NA	"g011719"	""
"g011817"	"g011817"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253745:NPHGNOMK_00930"	"GCF_002253745:NZ_NGPE01000004.1:1026-328"	"N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase"	"2.4.1.187"	NA	"g011778"	"K05946"
"g011818"	"g011818"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253745:NPHGNOMK_00966"	"GCF_002253745:NZ_NGPE01000048.1:398-159"	"hypothetical protein"	""	NA	"g011787"	""
"g011823"	"g011823"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253745:NPHGNOMK_01132"	"GCF_002253745:NZ_NGPE01000071.1:10397-11407"	"hypothetical protein"	""	NA	"g011792"	""
"g012015"	"g012015"	0.0294117647058823	0	0	0.5	0	"GCF_002253755:ABGPPFEG_00185"	"GCF_002253755:NZ_NGPG01000122.1:14807-14370"	"putative transport protein YifK"	""	NA	"g012004"	"K03293"
"g012016"	"g012016"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253755:ABGPPFEG_00186"	"GCF_002253755:NZ_NGPG01000122.1:15691-15098"	"hypothetical protein"	""	NA	"g012005"	""
"g012108"	"g012108"	0.0294117647058823	1	1	0.5	1	"GCF_002253755:ABGPPFEG_00292"	"GCF_002253755:NZ_NGPG01000154.1:205-582"	"ISLre2 family transposase ISLre2"	""	NA	"g012029"	""
"g012240"	"g012240"	0.0294117647058823	1	0	0.5	0	"GCF_002253755:ABGPPFEG_00406"	"GCF_002253755:NZ_NGPG01000177.1:19925-18843"	"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase"	"2.4.1.227"	NA	"g012056"	"K02563"
"g012251"	"g012251"	0.0345022624434389	0	0	0	0.636363636363636	"GCF_002253755:ABGPPFEG_00474"	"GCF_002253755:NZ_NGPG01000198.1:21114-20884"	"hypothetical protein"	""	NA	"g012067"	""
"g012314"	"g012314"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253755:ABGPPFEG_01015"	"GCF_002253755:NZ_NGPG01000234.1:11732-13945"	"primosomal protein N'"	"3.6.4.-"	NA	"g012122"	""
"g012334"	"g012334"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253755:ABGPPFEG_01159"	"GCF_002253755:NZ_NGPG01000242.1:2763-3302"	"Putative peptidyl-prolyl cis-trans isomerase"	"5.2.1.8"	NA	"g012142"	"K03768"
"g012477"	"g012477"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253755:ABGPPFEG_02019"	"GCF_002253755:NZ_NGPG01000063.1:5-328"	"hypothetical protein"	""	NA	"g011938"	""
"g012553"	"g012553"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253765:NAMKGNLC_01059"	"GCF_002253765:NZ_NGPH01000028.1:16420-16791"	"hypothetical protein"	""	NA	"g012270"	""
"g012555"	"g012555"	0.0294117647058823	1	0	0.5	0	"GCF_002253765:NAMKGNLC_01132"	"GCF_002253765:NZ_NGPH01000030.1:19901-20851"	"hypothetical protein"	""	NA	"g012274"	""
"g012651"	"g012651"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253785:KNOPNIIN_02199"	"GCF_002253785:NZ_NGPI01000095.1:67202-66528"	"Type 4 prepilin-like proteins leader peptide-processing enzyme"	""	NA	"g012368"	"K02236"
"g012687"	"g012687"	0.0294117647058823	0	0	0.5	0	"GCF_002253825:IEJBMGBB_00383"	"GCF_002253825:NZ_NGPL01000015.1:36042-35521"	"hypothetical protein"	""	NA	"g012402"	""
"g012850"	"g012850"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253825:IEJBMGBB_01620"	"GCF_002253825:NZ_NGPL01000051.1:87974-86763"	"Nucleotide-binding protein ExpZ"	""	NA	"g012569"	"K18231"
"g012853"	"g012853"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253825:IEJBMGBB_01636"	"GCF_002253825:NZ_NGPL01000052.1:4383-4685"	"HTH-type transcriptional activator HxlR"	""	NA	"g012572"	""
"g012871"	"g012871"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253825:IEJBMGBB_01807"	"GCF_002253825:NZ_NGPL01000068.1:30-491"	"hypothetical protein"	""	NA	"g012590"	""
"g012914"	"g012914"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253825:IEJBMGBB_02054"	"GCF_002253825:NZ_NGPL01000084.1:49399-51864"	"hypothetical protein"	""	NA	"g012631"	""
"g012936"	"g012936"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253835:KIAAODBC_00686"	"GCF_002253835:NZ_NGPM01000021.1:4791-4393"	"Bifunctional protein FolD protein"	""	NA	"g012658"	"K01491"
"g012938"	"g012938"	0.0294117647058823	0	0	0.5	0	"GCF_002253835:KIAAODBC_00707"	"GCF_002253835:NZ_NGPM01000021.1:27681-27496"	"hypothetical protein"	""	NA	"g012656"	""
"g012976"	"g012976"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002253835:KIAAODBC_01627"	"GCF_002253835:NZ_NGPM01000048.1:5266-4613"	"UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase"	"2.7.8.40"	NA	"g012691"	"K21303"
"g013016"	"g013016"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253865:AEFNEGFK_00061"	"GCF_002253865:NZ_NGPK01000007.1:59069-60271"	"hypothetical protein"	""	NA	"g012742"	""
"g013111"	"g013111"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253875:JFAMPHGH_00280"	"GCF_002253875:NZ_NGPJ01000013.1:10986-11609"	"NAD-dependent dihydropyrimidine dehydrogenase subunit PreT"	"1.3.1.1"	NA	"g012832"	"K17722"
"g013168"	"g013168"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_002253875:JFAMPHGH_01512"	"GCF_002253875:NZ_NGPJ01000045.1:3576-3433"	"hypothetical protein"	""	NA	"g012888"	""
"g013188"	"g013188"	0.0294117647058823	1	0	0.5	0	"GCF_002253905:GHAONLEE_00115"	"GCF_002253905:NZ_NGPN01000004.1:55221-55637"	"hypothetical protein"	""	NA	"g012907"	""
"g013343"	"g013343"	0.0276341305753071	1	1	0.333333333333333	0.909090909090909	"GCF_002253925:KBENDPGN_01964"	"GCF_002253925:NZ_NGPR01000070.1:16084-16926"	"Glyoxal reductase"	"1.1.1.-"	NA	"g013008"	""
"g013405"	"g013405"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253945:IHAPKOKK_00853"	"GCF_002253945:NZ_NGPO01000026.1:57634-58086"	"hypothetical protein"	""	NA	"g013116"	""
"g013435"	"g013435"	0.0294117647058823	0	0	0.5	0	"GCF_002253945:IHAPKOKK_01771"	"GCF_002253945:NZ_NGPO01000050.1:5288-4269"	"HTH-type transcriptional regulator LacR"	""	NA	"g013146"	""
"g013439"	"g013439"	0.0294117647058823	1	0	0.5	0	"GCF_002253945:IHAPKOKK_01829"	"GCF_002253945:NZ_NGPO01000059.1:7426-7860"	"3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ"	"4.2.1.59"	NA	"g013150"	"K02372"
"g013469"	"g013469"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253955:MPALDHKH_00225"	"GCF_002253955:NZ_NGPS01000106.1:2856-2611"	"hypothetical protein"	""	NA	"g013242"	""
"g013470"	"g013470"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253955:MPALDHKH_00228"	"GCF_002253955:NZ_NGPS01000106.1:3715-3533"	"hypothetical protein"	""	NA	"g013243"	""
"g013472"	"g013472"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253955:MPALDHKH_00231"	"GCF_002253955:NZ_NGPS01000106.1:4959-4714"	"hypothetical protein"	""	NA	"g013245"	""
"g013478"	"g013478"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002253955:MPALDHKH_00313"	"GCF_002253955:NZ_NGPS01000108.1:2047-788"	"hypothetical protein"	""	NA	"g013251"	""
"g013479"	"g013479"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002253955:MPALDHKH_00314"	"GCF_002253955:NZ_NGPS01000108.1:3071-2118"	"hypothetical protein"	""	NA	"g013252"	""
"g013541"	"g013541"	0.0294117647058823	1	0	0.5	0	"GCF_002253955:MPALDHKH_01071"	"GCF_002253955:NZ_NGPS01000033.1:39047-38178"	"hypothetical protein"	""	NA	"g013177"	""
"g013624"	"g013624"	0.0497737556561086	1	1	0.833333333333333	0.272727272727273	"GCF_002253965:LPJPKJLH_01327"	"GCF_002253965:NZ_NGPQ01000002.1:46473-45151"	"Chromosomal replication initiator protein DnaA"	""	NA	"g013305"	"K02313"
"g013693"	"g013693"	0.0294117647058823	1	0	0.5	0	"GCF_002253975:EEJDBJGK_01049"	"GCF_002253975:NZ_NGPP01000031.1:2286-2122"	"hypothetical protein"	""	NA	"g013416"	""
"g013705"	"g013705"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002253975:EEJDBJGK_01178"	"GCF_002253975:NZ_NGPP01000036.1:33604-32732"	"Phosphate-binding protein PstS 1"	""	NA	"g013427"	"K02040"
"g013759"	"g013759"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002254025:AFJPLJHJ_00942"	"GCF_002254025:NZ_NGPV01000031.1:33938-33726"	"hypothetical protein"	""	NA	"g013472"	""
"g013786"	"g013786"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254025:AFJPLJHJ_01732"	"GCF_002254025:NZ_NGPV01000057.1:5223-6440"	"hypothetical protein"	""	NA	"g013499"	""
"g013789"	"g013789"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002254025:AFJPLJHJ_01870"	"GCF_002254025:NZ_NGPV01000067.1:424-1104"	"hypothetical protein"	""	NA	"g013502"	""
"g013837"	"g013837"	0.0497737556561086	1	0	0.166666666666667	0.727272727272727	"GCF_002254035:DECHJCOI_00641"	"GCF_002254035:NZ_NGPT01000024.1:476-228"	"hypothetical protein"	""	NA	"g013523"	""
"g013849"	"g013849"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_002254035:DECHJCOI_01016"	"GCF_002254035:NZ_NGPT01000054.1:44375-45793"	"Putative O-antigen transporter"	""	NA	"g013535"	"K18799"
"g013852"	"g013852"	0.0345022624434389	0	0	0	0.636363636363636	"GCF_002254035:DECHJCOI_01195"	"GCF_002254035:NZ_NGPT01000056.1:142152-142313"	"hypothetical protein"	""	NA	"g013536"	""
"g013862"	"g013862"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254035:DECHJCOI_01488"	"GCF_002254035:NZ_NGPT01000066.1:25637-25182"	"hypothetical protein"	""	NA	"g013547"	""
"g013869"	"g013869"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002254035:DECHJCOI_01604"	"GCF_002254035:NZ_NGPT01000067.1:109860-110378"	"hypothetical protein"	""	NA	"g013553"	""
"g013871"	"g013871"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254035:DECHJCOI_01614"	"GCF_002254035:NZ_NGPT01000067.1:115896-116438"	"hypothetical protein"	""	NA	"g013555"	""
"g013894"	"g013894"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002254035:DECHJCOI_01927"	"GCF_002254035:NZ_NGPT01000078.1:67688-67894"	"hypothetical protein"	""	NA	"g013581"	""
"g013991"	"g013991"	0.0294117647058823	1	0	0.5	0	"GCF_002254045:HNFACHHO_01661"	"GCF_002254045:NZ_NGPW01000076.1:16089-16670"	"dTDP-4-dehydrorhamnose 3,5-epimerase"	"5.1.3.13"	NA	"g013677"	"K01790"
"g014004"	"g014004"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254045:HNFACHHO_01910"	"GCF_002254045:NZ_NGPW01000084.1:8480-8821"	"hypothetical protein"	""	NA	"g013693"	""
"g014011"	"g014011"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002254045:HNFACHHO_01981"	"GCF_002254045:NZ_NGPW01000089.1:23370-22024"	"hypothetical protein"	""	NA	"g013699"	""
"g014122"	"g014122"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002254095:HLCGKPAM_00586"	"GCF_002254095:NZ_NGPU01000016.1:653-579"	"tRNA-Ile(gat)"	""	NA	"g013808"	NA
"g014131"	"g014131"	0.0497737556561086	1	1	0.833333333333333	0.272727272727273	"GCF_002254095:HLCGKPAM_00703"	"GCF_002254095:NZ_NGPU01000034.1:297-7"	"hypothetical protein"	""	NA	"g013816"	""
"g014196"	"g014196"	0.0276341305753071	0	1	0.333333333333333	0.909090909090909	"GCF_002254105:JOFDKDPP_00369"	"GCF_002254105:NZ_NGPX01000013.1:204881-204534"	"hypothetical protein"	""	NA	"g013929"	""
"g014247"	"g014247"	0.0294117647058823	0	0	0.5	0	"GCF_002254105:JOFDKDPP_01531"	"GCF_002254105:NZ_NGPX01000051.1:3689-3231"	"hypothetical protein"	""	NA	"g013973"	""
"g014248"	"g014248"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254105:JOFDKDPP_01538"	"GCF_002254105:NZ_NGPX01000055.1:500-96"	"hypothetical protein"	""	NA	"g013974"	""
"g014289"	"g014289"	0.0294117647058823	1	0	0.5	0	"GCF_002254115:PBPLKLBM_00471"	"GCF_002254115:NZ_NGPZ01000021.1:24668-23892"	"23S rRNA (guanosine-2'-O-)-methyltransferase RlmB"	"2.1.1.185"	NA	"g013998"	""
"g014292"	"g014292"	0.0294117647058823	1	0	0.5	0	"GCF_002254115:PBPLKLBM_00567"	"GCF_002254115:NZ_NGPZ01000024.1:1631-195"	"hypothetical protein"	""	NA	"g014001"	""
"g014369"	"g014369"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254115:PBPLKLBM_02169"	"GCF_002254115:NZ_NGPZ01000093.1:455-718"	"hypothetical protein"	""	NA	"g014078"	""
"g014382"	"g014382"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254165:DMDEPNBN_00408"	"GCF_002254165:NZ_NGQB01000013.1:36707-35520"	"S-adenosylmethionine synthase"	"2.5.1.6"	NA	"g014105"	"K00789"
"g014494"	"g014494"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254175:HOOKJFIO_01020"	"GCF_002254175:NZ_NGQA01000002.1:27852-29027"	"Tuberculostearic acid methyltransferase UfaA1"	"2.1.1.-"	NA	"g014166"	"K00574"
"g014509"	"g014509"	0.0294117647058823	1	0	0.5	0	"GCF_002254175:HOOKJFIO_01347"	"GCF_002254175:NZ_NGQA01000003.1:70518-71024"	"hypothetical protein"	""	NA	"g014169"	""
"g014525"	"g014525"	0.0294117647058823	1	0	0.5	0	"GCF_002254175:HOOKJFIO_01891"	"GCF_002254175:NZ_NGQA01000006.1:5930-5007"	"hypothetical protein"	""	NA	"g014177"	""
"g014566"	"g014566"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254185:BJLDDHNG_00768"	"GCF_002254185:NZ_NGQC01000022.1:43289-44473"	"putative N-acetyl-LL-diaminopimelate aminotransferase"	"2.6.1.-"	NA	"g014277"	"K00841"
"g014576"	"g014576"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002254185:BJLDDHNG_01112"	"GCF_002254185:NZ_NGQC01000030.1:26478-25144"	"hypothetical protein"	""	NA	"g014288"	""
"g014622"	"g014622"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254195:GLGJCBAE_00261"	"GCF_002254195:NZ_NGQD01000110.1:49933-49556"	"hypothetical protein"	""	NA	"g014403"	""
"g014706"	"g014706"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254245:JFFCPIPH_00350"	"GCF_002254245:NZ_NGQE01000011.1:28586-30322"	"protein kinase UbiB"	"2.7.-.-"	NA	"g014411"	""
"g014727"	"g014727"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002254245:JFFCPIPH_00994"	"GCF_002254245:NZ_NGQE01000137.1:7220-7005"	"Lactococcin-G-processing and transport ATP-binding protein LagD"	"3.4.22.-"	NA	"g014471"	""
"g014729"	"g014729"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002254245:JFFCPIPH_01008"	"GCF_002254245:NZ_NGQE01000138.1:8752-8075"	"Accessory gene regulator protein A"	""	NA	"g014473"	""
"g014741"	"g014741"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254245:JFFCPIPH_01198"	"GCF_002254245:NZ_NGQE01000157.1:5187-5387"	"hypothetical protein"	""	NA	"g014486"	""
"g014742"	"g014742"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002254245:JFFCPIPH_01220"	"GCF_002254245:NZ_NGQE01000157.1:26371-24443"	"DNA topoisomerase 4 subunit B"	"5.6.2.2"	NA	"g014485"	"K02622"
"g014743"	"g014743"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_002254245:JFFCPIPH_01274"	"GCF_002254245:NZ_NGQE01000162.1:5074-4880"	"hypothetical protein"	""	NA	"g014487"	""
"g014744"	"g014744"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_002254245:JFFCPIPH_01277"	"GCF_002254245:NZ_NGQE01000164.1:61-951"	"hypothetical protein"	""	NA	"g014488"	""
"g014746"	"g014746"	0.000969618616677441	1	1	0.166666666666667	1	"GCF_002254245:JFFCPIPH_01354"	"GCF_002254245:NZ_NGQE01000172.1:1933-740"	"Inulosucrase"	"2.4.1.9"	NA	"g014490"	"K20811"
"g014748"	"g014748"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254245:JFFCPIPH_01362"	"GCF_002254245:NZ_NGQE01000174.1:62-412"	"hypothetical protein"	""	NA	"g014492"	""
"g014749"	"g014749"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254245:JFFCPIPH_01427"	"GCF_002254245:NZ_NGQE01000019.1:82-939"	"hypothetical protein"	""	NA	"g014413"	""
"g014750"	"g014750"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254245:JFFCPIPH_01487"	"GCF_002254245:NZ_NGQE01000023.1:73-1098"	"lipid II flippase MurJ"	""	NA	"g014414"	""
"g014763"	"g014763"	0.00541370394311571	0	1	0.166666666666667	0.909090909090909	"GCF_002254245:JFFCPIPH_01802"	"GCF_002254245:NZ_NGQE01000087.1:33625-34659"	"hypothetical protein"	""	NA	"g014427"	""
"g014776"	"g014776"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002254245:JFFCPIPH_02150"	"GCF_002254245:NZ_NGQE01000097.1:31350-30949"	"hypothetical protein"	""	NA	"g014439"	""
"g014829"	"g014829"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002254255:ANADEKMB_02099"	"GCF_002254255:NZ_NGQF01000087.1:73096-73188"	"hypothetical protein"	""	NA	"g014548"	""
